2026-02-02 04:29:07,Scan_7,VINDHYATEL,5.96,5.32,0.849,-46.67,49.89,49.47,92.77,5.76,-26.29,959.83,907.52,1231.22,8.01,1.49,1.46,1.50,1.84,-2.50
2026-02-02 04:29:07,Scan_7,VADILALIND,23.20,23.06,-50.10,204.44,46.50,93.19,30.61,-32.54,84.32,341.30,505.91,274.47,27.60,0.569,0.574,0.764,-1.01,-24.83
2026-02-02 04:29:07,Scan_7,CRAFTSMAN,39.20,47.78,13.86,10.27,46.32,40.68,36.89,2.78,12.20,2057.28,2001.59,1784,11.26,16.02,15.44,15.83,3.74,-2.43
2026-02-02 04:29:07,Scan_7,JINDALPHOT,7.27,9.18,-9.48,79.32,46.23,51.07,28.48,1925.93,1.89,10.94,0.540,0.530,13.80,0,0.004,0.019,-100,-79.49
2026-02-02 04:29:07,Scan_7,SUNDARMFIN,28.56,27.71,2.71,-14.05,44.29,43.12,50.17,1.56,3.98,2385.64,2348.93,2259.05,9.69,19.13,19.06,18.81,0.372,1.33
2026-02-02 04:29:07,Scan_7,CERA,28.23,27.72,21.66,-45.62,43.92,36.10,66.39,15.57,-27.28,487.91,422.19,580.55,22.01,14.61,15.82,17.18,-7.64,-7.92
2026-02-02 04:29:07,Scan_7,POLYCAB,41.72,39.08,-9.31,15.70,41.30,45.54,39.36,17.89,9.67,7636.13,6477.21,5905.98,30.77,14.82,13.97,11.44,6.13,22.05
2026-02-02 04:29:07,Scan_7,ECLERX,28.88,32.63,4.64,29.31,40.81,39,30.16,6.52,7.52,1070.33,1004.85,934.56,28.33,11.43,10.95,10.16,4.45,7.75
2026-02-02 04:29:07,Scan_7,ICRA,38.24,32.33,-18.80,12.63,40.34,49.68,44.11,19.78,9.71,163.59,136.58,124.49,22.37,7.25,8.66,8.78,-16.34,-1.32
2026-02-02 04:29:07,Scan_7,SEAMECLTD,7.95,16.86,462.44,-136.28,39.18,-10.81,29.80,225.45,-53.81,317.05,97.42,210.92,8.49,3.35,3.61,3.25,-7.23,11.34
2026-02-02 04:29:07,Scan_7,CEATLTD,23.89,27.21,-16.07,65.40,38.59,45.98,27.80,10.19,6.89,4157.05,3772.65,3529.41,14.68,16.92,16.21,17.38,4.40,-6.76
2026-02-02 04:29:07,Scan_7,LUMAXIND,30.19,29.35,-1.50,-17.71,38.13,38.71,47.04,9.33,-0.092,1008.60,922.52,923.37,16.02,1.38,1.14,1.18,21.62,-3.55
2026-02-02 04:29:07,Scan_7,WAAREEENER,18.34,23.26,25.98,13.07,36.95,29.33,25.94,24.72,37.05,7565.05,6065.64,4425.83,30.54,6.91,6.35,2.68,8.77,136.92
2026-02-02 04:29:07,Scan_7,MASTEK,14.49,16.52,11.09,5.82,34.97,31.48,29.75,-3.69,2.81,905.68,940.37,914.70,17.16,10.26,11.24,11.04,-8.66,1.77
2026-02-02 04:29:07,Scan_7,SWARAJENG,24.99,22.52,-15.24,-0.608,34.66,40.89,41.14,-6.12,4.12,473.20,504.04,484.10,55.47,3.15,3.93,3.72,-19.83,5.59
2026-02-02 04:29:07,Scan_7,BBTC,12.13,10.36,0.406,-22.02,34.64,34.50,44.24,4.95,3.65,4852.85,4623.77,4461.14,45.22,9.42,9.30,9.33,1.30,-0.358
2026-02-02 04:29:07,Scan_7,TIIL,14.51,16.89,-3.48,20.39,33.80,35.02,29.09,18.83,-9.89,752,632.85,702.28,15.95,0.434,0.508,0.485,-14.57,4.77
2026-02-02 04:29:07,Scan_7,THANGAMAYL,24.36,40.99,79.12,27.94,33.71,18.82,14.71,40.87,9.60,2401.21,1704.60,1555.32,13.74,4.70,4.49,4.41,4.72,1.62
2026-02-02 04:29:07,Scan_7,APOLLOHOSP,51.95,59.75,10.27,11.07,33.19,30.10,27.10,7.90,4.47,6303.50,5842.10,5592.20,17.49,43.54,44.20,43.49,-1.50,1.64
2026-02-02 04:29:07,Scan_7,M&M,25.65,26.38,-10.06,23.92,32.90,36.58,29.52,0.989,6.69,45885.40,45435.88,42585.67,14.11,36.88,37.43,37.92,-1.46,-1.29
2026-02-02 04:29:07,Scan_7,KINGFA,31.14,32.86,-5.03,21.02,32.86,34.60,28.59,-1.62,6.63,461.93,469.55,440.37,30.50,7.73,7.78,6.34,-0.570,22.68
2026-02-02 04:29:07,Scan_7,LTIM,46.05,37.83,-30.73,11.69,32.75,47.28,42.33,3.72,5.63,10781,10394.30,9840.60,27.57,6.51,6.40,6.62,1.72,-3.42
2026-02-02 04:29:07,Scan_7,MPSLTD,14.37,18.43,57.22,-25.14,32.67,20.78,27.76,4.38,2.29,194.44,186.28,182.11,40.57,1.62,1.47,1.82,10.49,-19.20
2026-02-02 04:29:07,Scan_7,LUPIN,16.35,22.54,21.20,57.71,32.36,26.70,16.93,10.83,10.81,6831.43,6163.75,5562.20,20.88,21.49,20.49,21.25,4.88,-3.57
2026-02-02 04:29:07,Scan_7,DPABHUSHAN,9.54,15.21,42.71,40.45,32.21,22.57,16.07,26.32,79.07,1222.38,967.65,540.37,33.54,0.220,0.223,0.217,-1.43,2.67
2026-02-02 04:29:07,Scan_7,SHRIPISTON,20.99,21.67,4.65,-8.78,31.76,30.35,33.27,5.52,-2.54,1016.50,963.30,988.40,26.57,6.62,6.00,5.88,10.48,2.04
2026-02-02 04:29:07,Scan_7,POWERMECH,15.96,18.09,90.37,-55.20,31.62,16.61,37.08,-4.29,-30.21,1237.87,1293.41,1853.28,20.75,6.55,7.01,0.233,-6.51,2903.90
2026-02-02 04:29:07,Scan_7,INDIAMART,17.44,21.89,127.81,-46.19,31.37,13.77,25.59,2.71,5.08,401.60,391,372.10,27.30,18.27,21.53,19.22,-15.14,12.06
2026-02-02 04:29:07,Scan_7,POWERINDIA,156.31,154.19,-31.56,33.14,29.53,43.15,32.41,-22.34,16.29,1429.35,1840.45,1582.68,19.38,10.69,9.66,7.20,10.65,34.22
2026-02-02 04:29:07,Scan_7,TCS,26.97,24.17,-11.75,-5.39,29.45,33.37,35.27,1.96,3.72,67087,65799,63437,64.41,10.37,10.33,11.47,0.421,-9.96
2026-02-02 04:29:07,Scan_7,LGBBROSLTD,14.14,16.69,39.81,-20.30,29.36,21,26.35,19.78,-1.81,787.02,657.05,669.17,20.93,7.00,5.85,5.97,19.61,-1.87
2026-02-02 04:29:07,Scan_7,CHOLAHLDNG,14.02,14.42,-4.97,-5.72,29.28,30.81,32.68,1.78,4.30,9461.41,9296.32,8913.37,11.41,16.47,17.39,18.32,-5.30,-5.09
2026-02-02 04:29:07,Scan_7,CIGNITITEC,13.92,14.76,-2.80,25.27,29.15,29.99,23.94,2.13,6.20,579.40,567.30,534.20,33.39,11.60,11.88,11.33,-2.38,4.86
2026-02-02 04:29:07,Scan_7,ESCORTS,29.69,16.30,-77.23,338.57,28.92,127.01,28.96,11.66,2.26,2791.56,2500.05,2444.88,14.73,5.25,5.27,5.22,-0.504,1.01
2026-02-02 04:29:07,Scan_7,VSTTILLERS,48.85,50.89,-43.51,80.97,28.90,51.16,28.27,11.58,-6.30,315.15,282.45,301.43,12.10,1.61,1.76,1.41,-8.44,25.12
2026-02-02 04:29:07,Scan_7,BLUEDART,47.67,51.74,-16.06,66.67,28.79,34.30,20.58,4.31,7.45,1616.16,1549.33,1441.92,17.14,4.13,5.04,5.53,-18.02,-8.75
2026-02-02 04:29:07,Scan_7,LTTS,32.59,31.73,-7.93,4.06,28.56,31.02,29.81,-1.88,3.96,2923.50,2979.50,2866,28.32,4.23,4.67,4.84,-9.53,-3.49
2026-02-02 04:29:07,Scan_7,PERSISTENT,53.96,54.41,-7.13,10.50,28.15,30.31,27.43,5.52,7.41,3778.21,3580.72,3333.59,31.10,22.80,21.23,24.19,7.35,-12.20
2026-02-02 04:29:07,Scan_7,ADANIENT,17.93,29.25,354.82,-81.75,27.38,6.02,32.98,-3.25,-18.56,21248.51,21961.20,26965.86,9.01,11.65,11.72,11.54,-0.616,1.51
2026-02-02 04:29:07,Scan_7,BRITANNIA,52.90,59.86,25.67,-7.01,27.17,21.62,23.25,4.79,3.64,4752.17,4534.86,4375.57,51.91,14.88,15.02,15.58,-0.923,-3.61
2026-02-02 04:29:07,Scan_7,STYLAMIND,20.18,26.25,22.51,33.80,27.16,22.17,16.57,-7.33,3.33,270.96,292.40,282.98,27.03,2.04,2.77,2.79,-26.14,-0.906
2026-02-02 04:29:07,Scan_7,CRISIL,43.50,45.56,12.57,7.32,26.41,23.46,21.86,8.09,3.67,911.24,843.02,813.18,35.63,7.67,7.82,8.07,-1.84,-3.18
2026-02-02 04:29:07,Scan_7,DIVISLAB,57.64,64.71,26.74,-17.81,25.97,20.49,24.93,12.66,-6.77,2715,2410,2585,20.42,20.08,19.39,19.74,3.54,-1.75
2026-02-02 04:29:07,Scan_7,FOSECOIND,41.92,35.35,-23.46,-0.619,25.81,33.72,33.93,-4.15,5.89,150.72,157.25,148.51,31.16,0.098,0.116,0.152,-15.41,-24.26
2026-02-02 04:29:07,Scan_7,EXPLEOSOL,8.73,13.37,94.68,-15.15,25.62,13.16,15.51,8.88,1.51,282.70,259.65,255.80,20.96,0.323,0.127,0.097,154.94,29.88
2026-02-02 04:29:07,Scan_7,LICHSGFIN,4.92,5.09,3.63,-1.09,25.42,24.53,24.80,0.413,-0.978,7208.92,7179.25,7250.16,8.93,20.36,20.17,20.26,0.922,-0.427
2026-02-02 04:29:07,Scan_7,BBL,28.07,21.79,1.30,-44.60,24.98,24.66,44.51,1.84,-24.91,473.44,464.90,619.10,9.60,3.57,3.67,3.63,-2.78,1.03
2026-02-02 04:29:07,Scan_7,HAL,43.09,34.56,20.64,-65.20,24.96,20.69,59.46,37.55,-64.82,6628.61,4819.01,13699.85,20.93,11.90,12.08,12.26,-1.45,-1.48
2026-02-02 04:29:07,Scan_7,KOTAKBANK,4.13,4.31,10.15,-0.089,24.75,22.47,22.49,1.79,-0.287,17506.80,17198.74,17248.31,0,29.36,29.75,30.69,-1.33,-3.05
2026-02-02 04:29:07,Scan_7,KEI,40.76,44.13,15.35,3.95,24.57,21.30,20.49,8.38,5.25,2954.70,2726.35,2590.32,21.16,25.48,25.83,26.59,-1.32,-2.87
2026-02-02 04:29:07,Scan_7,NAZARA,2.90,8.05,215.78,3613.64,24.41,7.73,-0.220,5.55,-4.12,526.46,498.77,520.20,3.01,11.97,12.63,12.98,-5.21,-2.71
2026-02-02 04:29:07,Scan_7,,,,,,,,,,,,,,,,,,,
2026-02-02 04:29:07,Scan_8,STYLAMIND,2192.80,0.160,2181,2148.31,2250.78,0.017,20.18,26.25,51.16,61.38,building materials,miscellaneous,14.76,1.60,0.103,0.193,0.122,0.193,0.541
2026-02-02 04:29:07,Scan_8,RAMCOCEM,1120,2.97,1080.10,1065.70,1120.70,0.135,85.63,69.50,61.39,60.51,building materials,cement - south india,15.82,0.544,-0.119,0.096,-0.136,0.066,3.69
2026-02-02 04:29:07,Scan_8,JKTYRE,516.30,3.40,501.75,500.67,497.24,0.382,15.97,25.57,56.92,73.80,auto,tyres,21.97,-0.689,0.439,0.303,0.386,0.263,2.90
2026-02-02 04:29:07,Scan_8,INDIACEM,464.75,6.13,437,446.74,424.64,0.487,-1290.97,-121.98,55.47,64.51,building materials,cement - south india,28.15,-4.79,0.184,0.366,0.106,0.289,6.35
2026-02-02 04:29:07,Scan_8,MRPL,170.77,4.91,164,154.06,175.83,0.746,5.16,13.09,60.38,60.72,energy,refineries,25.44,6.03,0.239,0.203,0.205,0.148,4.13
2026-02-02 04:29:07,Scan_8,CANFINHOME,929.60,3.49,913.75,882.26,922.23,1.62,11.68,12.28,54.22,62.34,financials,finance - housing,17.64,0.636,0.131,0.206,0.109,0.167,1.73
2026-02-02 04:29:07,Scan_9,RAIN,154.40,0.808,-8.94,138.94,225.99,169.63,9.75,12.25,-39.45,71.01,miscellaneous,miscellaneous,34.08,3.28,-0.033,0.062,-0.159,-0.065,14.72,143.50
2026-02-02 04:29:07,Scan_9,EQUITASBNK,68.89,1.91,-4.64,69.59,73.85,71.70,1.95,21.80,-116.83,64.47,bank,banks - private sector,37.65,-2.61,0.066,0.036,0.067,0.035,2.73,67.77
2026-02-02 04:29:07,Scan_9,GAEL,134.69,0.849,-10.73,137.66,154.34,143.80,1.05,23.38,31.35,63.95,fmcg,miscellaneous,30.71,-0.476,0.197,0.190,0.187,0.155,4.08,137
2026-02-02 04:29:07,Scan_10,TMB,597.30,8.81,-0.516,596.49,621.90,1.26,7.45,7.71,62.87,bank,banks - private sector,28.45,-0.139,0.174,0.233,0.138,0.203,1.89,560.95
2026-02-02 04:29:07,Scan_10,MMFL,388.75,2.65,-6.56,449.58,426.50,0.306,28.33,20.13,57.58,industrials,castings & forgings,38.85,-1.42,0.086,0.118,0.036,0.070,4.59,397.25
2026-02-02 04:29:07,Scan_11,MCX,2201.50,11.87,-14.45,2339.02,2631.97,2705,2.44,7.00,12.15,63.99,financials,miscellaneous,36.21,-1.63,0.440,0.883,0.298,0.780,5.08,2301
2026-02-02 04:29:07,Scan_12,BAJAJCON,332.15,15.41,-0.185,273.05,344.61,342.65,21.17,24.14,27.21,62.10,fmcg,personal care - indian,21.43,-3.59,0.116,0.718,-0.067,0.434,12.78,263.25,22.41
2026-02-02 04:29:07,Scan_12,UJJIVANSFB,61.70,9.75,-8.01,58.77,69.59,68,3.92,16.07,24.45,67.83,bank,banks - private sector,24.37,-0.893,0.249,0.362,0.123,0.272,6.37,58.25,9.86
2026-02-02 04:29:07,Scan_12,SBC,28.88,2.98,-3.05,28.52,32.53,30.19,1.72,30.08,57.90,65.15,textiles,textiles - products,30.00,-5.32,0.600,1.13,0.547,1.10,8.07,27,8.07
2026-02-02 04:29:07,Scan_12,NORTHARC,245.50,1.13,-11.33,261.31,315.01,280.38,4.24,9.84,13.27,66.12,financials,finance & investments,16.09,2.75,-0.017,0.257,-0.078,0.219,3.11,268.51,7.04
2026-02-02 04:29:07,Scan_12,TMB,597.30,9.75,-3.81,561.17,582.31,621.90,1.33,7.45,7.71,63.77,bank,banks - private sector,28.22,-1.83,0.134,0.220,0.092,0.181,2.86,550.90,6.35
2026-02-02 04:29:07,Scan_12,EQUITASBNK,68.89,4.71,-5.29,68.50,73.76,73.40,1.41,21.80,-116.83,70.63,bank,banks - private sector,37.80,-0.526,0.040,0.058,-0.009,0.026,2.88,68.14,6.21
2026-02-02 04:29:07,Scan_13,GESHIP,1221.60,2.41,1125,1162.76,1128.65,1407.51,1232.60,0.400,5.37,7.53,71.09,67.87,transportation,shipping,18.30,1.94,0.209,0.295,0.174,0.266,9.56,8.24,4.03,8.59
2026-02-02 04:29:07,Scan_14,No data for table
2026-02-02 04:29:07,Scan_15,BAJAJCON,332.15,15.41,-0.185,273.05,320.75,342.65,24.14,27.21,62.10,fmcg,personal care - indian,21.43,-3.59,0.116,0.718,-0.067,0.434,12.78,263.25,8.74,-7.83,5.38,22.41,9.04
2026-02-02 04:29:07,Scan_15,UJJIVANSFB,61.70,9.75,-8.01,58.77,65.15,68,16.07,24.45,67.83,bank,banks - private sector,24.37,-0.893,0.249,0.362,0.123,0.272,6.37,58.25,5.42,-4.35,4.33,9.86,10.39
2026-02-02 04:29:07,Scan_15,SBC,28.88,2.98,-3.05,28.52,29.84,30.19,30.08,57.90,65.15,textiles,textiles - products,30.00,-5.32,0.600,1.13,0.547,1.10,8.07,27,2.33,-2.24,2.88,8.07,3.90
2026-02-02 04:29:07,Scan_15,ASHOKLEY,186.88,4.69,-2.11,186.70,193.86,199.21,36.22,19.27,65.12,auto,automobiles - lcvs / hcvs,60.94,-1.16,0.404,0.597,0.330,0.523,3.12,184.53,1.92,-2.66,3.18,7.61,11.73
