Timestamp,Symbol,Cmp,%ch,Low 2%,Low5,Sl,Target,R_vol,Forward pe,Pe,Rsi,Sector,Industry,Adx,%ch sl,Rs,Srs,Ars,Is,Tps,Rs score,Scan_Date,Rs_score,Rscore_1mago,Rscore_3mago,Rscore_6mago,Rs_1m,Rs_3m,Rs_6m
2026-05-07T17:32:12.033,MAHABANK,85.31,2.01,82.04,77.63,81.14,91.57,0.88,8.02,9.16,72.22,bank,banks - public sector,27.64,5.14,51.34,0.35,0.49,79.76,76.18,16.19,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,HINDALCO,1055.7,0.95,1015.87,1030.4,1067.17,1038.49,0.67,28.59,14.44,62.44,metals & mining,aluminium and aluminium products,27.76,-1.08,35.37,0.17,0.44,1003.56,969.65,16.13,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,WELCORP,1299.2,1.13,1255.48,1231.1,1292.17,1309.74,0.67,18.92,17.4,85.2,industrials,steel - large,56.42,0.54,50.45,0.29,0.43,1212.08,1149.53,16.04,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,RBLBANK,345.75,2.95,324.67,326.15,325.85,375.6,0.97,21.83,23.42,64.51,bank,banks - private sector,25.98,6.11,25.37,-0.02,0.28,318.43,302.09,16.03,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,GPIL,304.35,-0.08,295.23,292.0,301.36,308.84,0.48,32.66,25.19,60.3,metals & mining,steel - medium / small,27.26,0.99,23.04,0.01,0.36,286.12,274.35,15.8,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,SAIL,187.28,0.67,182.18,179.7,186.42,188.57,0.66,51.45,27.56,73.34,metals & mining,steel - large,36.68,0.46,39.27,0.25,0.47,177.44,173.02,15.26,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,GRANULES,743.5,1.02,717.51,690.0,705.38,800.68,1.09,22.59,30.11,81.99,healthcare,pharmaceuticals - indian - bulk drugs & formln,39.94,5.4,33.55,0.21,0.57,691.28,661.31,15.03,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,MUTHOOTFIN,3584.3,1.43,3462.93,3385.1,3490.59,3724.87,0.74,12.83,16.27,57.52,financials,finance & investments,11.48,2.68,13.16,0.04,0.26,3393.38,3280.29,14.62,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,ABSLAMC,1088.6,2.05,1041.74,996.7,1052.86,1142.21,1.08,42.0,31.59,64.09,financials,finance & investments,29.23,3.39,33.79,0.29,0.17,995.17,960.0,14.35,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,USHAMART,477.4,1.74,455.7,446.25,457.67,507.0,1.0,24.61,30.67,66.21,metals & mining,steel - medium / small,19.17,4.31,3.24,-0.07,0.24,440.58,415.57,14.14,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,POLYCAB,9003.0,6.98,8281.0,7970.5,8320.34,10026.98,3.23,43.13,47.18,74.45,industrials,cables - power,26.01,8.2,21.78,0.1,0.22,8407.5,8007.88,14.01,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,GRAPHITE,728.55,1.58,699.72,692.15,730.28,725.96,0.51,52.04,42.56,61.14,industrials,electrodes - graphites,18.97,-0.24,31.34,0.1,0.27,677.7,644.92,13.71,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,GRSE,3093.8,2.41,2964.5,2760.0,2953.76,3303.87,1.22,29.22,46.26,67.01,aerospace & defence,miscellaneous,34.4,4.74,13.58,0.12,0.15,2752.87,2533.38,13.48,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,SAILIFE,1089.7,0.97,1054.58,1047.5,1046.14,1155.05,0.43,57.11,67.79,67.3,healthcare,pharmaceuticals - indian - bulk drugs & formln,22.7,4.16,23.57,0.09,0.16,1027.71,985.52,12.76,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,TATASTEEL,217.09,0.75,211.44,209.45,214.26,221.34,0.67,25.13,29.28,64.45,metals & mining,steel - large,18.65,1.32,25.4,0.12,0.32,208.39,203.98,12.56,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,ANURAS,1367.0,0.49,1302.42,1281.7,1329.0,1424.0,4.96,79.29,88.34,65.12,chemicals,chemicals,19.83,2.86,25.63,0.17,0.16,1270.84,1246.73,12.55,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,NAVA,715.8,2.42,689.04,651.5,692.19,751.21,1.02,22.83,22.26,71.03,miscellaneous,diversified - large,34.19,3.41,9.81,0.08,0.17,666.09,642.95,12.44,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,FEDERALBNK,297.05,1.38,284.2,280.0,291.97,304.67,0.7,13.65,16.58,61.19,bank,banks - private sector,16.2,1.74,54.58,0.15,0.44,281.43,270.41,12.22,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,AUBANK,1032.4,0.82,998.91,998.0,1040.85,1019.72,0.51,23.19,28.93,60.9,bank,banks - private sector,21.21,-0.81,39.22,0.08,0.32,981.11,951.25,12.17,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,DELHIVERY,481.75,2.28,462.95,447.95,462.95,509.95,2.01,227.24,230.88,65.2,transportation,miscellaneous,16.75,4.06,10.29,-0.09,-0.01,453.06,434.29,12.14,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,ADANIGREEN,1365.0,0.89,1323.98,1203.55,1314.75,1440.37,0.58,146.46,140.21,84.66,power & utilities,power generation and supply,44.62,3.82,27.56,0.16,0.36,1268.0,1208.26,12.07,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,J&KBANK,139.63,2.0,134.83,128.3,132.12,150.89,1.66,4.81,6.39,65.7,bank,banks - private sector,18.04,5.68,33.2,0.22,0.28,126.98,122.86,11.22,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,NLCINDIA,328.7,1.99,313.65,312.4,316.83,346.51,1.97,15.74,16.21,74.31,power & utilities,power generation and supply,38.72,3.75,16.24,0.16,0.34,304.47,289.29,10.68,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,IFCI,63.88,4.57,60.07,57.61,60.16,69.46,2.1,319.4,91.18,65.41,financials,finance - term-lending institutions,20.3,6.18,10.32,0.05,0.13,58.64,55.28,10.68,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,MOTHERSON,130.43,2.37,124.26,118.41,125.19,138.29,1.79,33.62,32.09,60.92,auto,auto ancillaries,22.83,4.18,22.5,0.15,0.27,121.12,115.11,10.67,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,HONASA,354.6,2.74,336.14,331.0,349.48,362.28,0.89,57.56,72.06,70.25,services,trading,38.42,1.46,21.57,0.16,0.2,331.69,316.9,10.44,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,NEULANDLAB,17285.0,1.49,16691.36,14464.0,15639.72,19752.93,1.43,136.66,122.0,76.14,healthcare,pharmaceuticals - indian - bulk drugs,34.87,10.52,13.64,-0.1,0.28,15914.66,15101.9,9.97,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,AMBER,8842.5,2.09,8518.65,7838.0,8301.83,9653.51,1.25,-285.24,180.94,75.1,consumer discretionary,air-conditioners,31.78,6.51,7.64,0.05,0.16,8227.22,7897.26,9.49,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,ANGELONE,322.6,1.81,309.24,303.7,328.11,314.34,0.59,22.91,4.58,67.76,financials,finance & investments,28.59,-1.68,46.79,0.18,0.16,302.67,289.82,9.16,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,NMDC,90.14,1.08,87.36,87.96,90.72,89.26,0.77,11.27,11.36,62.66,metals & mining,mining / minerals / metals,20.05,-0.64,18.16,0.12,0.23,85.61,82.97,9.04,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,RADICO,3407.0,1.48,3260.75,3292.7,3433.95,3366.57,1.63,63.52,74.34,67.2,fmcg,breweries & distilleries,42.98,-0.79,15.21,-0.02,0.17,3163.96,3037.69,8.96,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,CGPOWER,859.1,3.64,813.45,794.1,837.11,892.09,3.94,92.58,107.51,71.25,industrials,electric equipment,26.59,2.63,14.98,0.06,0.23,796.88,763.46,8.9,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,MANAPPURAM,316.3,2.05,302.87,290.2,299.09,342.11,0.67,16.58,26.42,75.46,financials,finance & investments,29.42,5.75,10.83,0.09,0.13,297.12,284.63,8.47,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,CREDITACC,1490.4,1.28,1416.2,1278.1,1320.68,1744.97,0.63,23.64,48.47,75.49,financials,finance & investments,33.8,12.85,5.67,-0.0,0.07,1346.54,1245.05,8.26,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,PAYTM,1197.4,7.82,1112.59,1075.1,1126.43,1303.86,4.72,85.04,-411.33,63.39,i.t,miscellaneous,20.44,6.3,2.57,-0.13,-0.06,1104.04,1040.21,8.1,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,SIEMENS,3871.5,0.77,3717.04,3734.5,3934.32,3777.27,0.64,124.09,77.33,70.35,industrials,electric equipment,36.12,-1.6,22.38,0.14,0.19,3665.27,3534.59,8.02,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,BAJAJ-AUTO,10605.0,2.77,10118.01,9355.0,9895.2,11669.7,3.77,26.92,32.42,71.93,auto,automobiles - scooters and 3 - wheelers,23.82,7.17,22.19,0.12,0.17,9969.32,9627.56,7.82,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,AIIL,490.05,3.31,467.46,449.1,469.74,520.51,0.36,12.88,2.22,56.11,financials,finance & investments,21.96,4.32,-23.19,-0.21,-0.19,450.03,423.97,7.79,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,SARDAEN,593.95,0.91,576.24,575.6,598.5,587.12,0.62,27.5,19.64,59.43,metals & mining,steel - medium / small,19.71,-0.76,2.94,0.02,-0.03,560.72,541.54,7.78,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,KPIL,1308.5,2.2,1250.87,1230.1,1282.26,1347.85,1.82,36.71,26.18,66.26,realty,transmisson line towers / equipment,31.09,2.05,4.8,-0.08,-0.01,1225.57,1169.88,7.61,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,JBCHEPHARM,2143.2,0.08,2065.84,2028.7,2028.78,2314.82,0.68,42.42,44.37,68.5,healthcare,pharmaceuticals - indian - bulk drugs & formln,23.17,5.64,28.47,0.16,0.2,2042.68,1991.09,7.59,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,INDIACEM,411.3,2.58,393.08,385.0,411.35,411.22,0.77,53.55,-183.92,55.73,building materials,cement - south india,24.8,-0.01,6.46,-0.05,0.07,378.42,359.46,7.21,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,TORNTPHARM,4362.7,0.1,4259.57,4146.1,4171.0,4650.25,0.5,58.11,64.85,62.7,healthcare,pharmaceuticals - indian - formulations,16.82,4.6,24.16,0.12,0.16,4176.62,4080.06,7.09,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,MOTILALOFS,891.3,1.09,860.24,770.05,828.19,985.97,1.04,-60.39,28.3,72.1,financials,finance & investments,26.85,7.62,-2.09,-0.17,-0.1,827.66,791.14,7.08,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,MFSL,1707.4,3.3,1609.45,1572.1,1607.19,1857.72,0.83,398.93,400.19,61.54,miscellaneous,miscellaneous,17.25,6.24,6.48,-0.01,0.01,1615.04,1555.17,6.8,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,FINCABLES,1087.9,4.06,1027.04,967.55,1024.5,1183.0,1.56,25.35,23.48,77.45,industrials,cables - power,33.98,6.19,31.53,0.27,0.26,990.25,930.97,6.37,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,AIAENG,4014.0,2.61,3841.7,3844.2,3997.97,4038.04,0.27,31.82,31.42,60.03,industrials,castings & forgings,17.88,0.4,24.5,0.11,0.24,3798.45,3651.78,6.36,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,GLAND,1870.6,3.26,1775.66,1728.4,1764.84,2029.24,2.38,29.47,35.23,62.92,healthcare,pharmaceuticals - indian - formulations,18.7,5.99,-4.1,-0.1,-0.07,1750.51,1671.84,6.27,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,THERMAX,4182.3,2.59,4006.63,3922.5,4211.64,4138.29,1.67,57.7,67.34,66.13,industrials,electric equipment,44.9,-0.7,31.17,0.18,0.22,3877.02,3755.76,6.21,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,YESBANK,22.51,1.72,21.57,19.76,20.46,25.58,2.09,16.55,19.94,75.86,bank,banks - private sector,29.2,9.99,4.58,-0.1,0.12,21.01,20.07,6.08,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,HDFCAMC,2834.6,0.66,2724.4,2703.7,2813.94,2865.6,0.67,48.74,27.87,63.22,financials,finance & investments,23.49,0.73,1.43,-0.03,-0.04,2683.43,2590.36,6.04,2026-05-07,,,,,,,
2026-05-07T17:32:12.033,JSWSTEEL,1283.4,0.79,1243.23,1245.8,1278.9,1290.15,0.91,36.63,41.72,61.84,metals & mining,steel - large,18.96,0.35,10.5,0.0,0.16,1228.37,1197.3,5.96,2026-05-07,,,,,,,
2026-04-28T18:43:36.385,WAAREEINDO,,,,,,,,,,,,,,,,,,,,,2026-04-28,3012.84,3184.79,3735.25,3139.37,0.06,0.06,0.75
2026-04-28T18:43:36.385,CUPID,,,,,,,,,,,,,,,,,,,,,2026-04-28,142.96,122.06,113.04,55.49,0.39,0.36,1.22
2026-04-28T18:43:36.385,MTARTECH,,,,,,,,,,,,,,,,,,,,,2026-04-28,65.48,41.99,13.21,5.77,0.49,1.16,1.47
2026-04-28T18:43:36.385,BHAGYANGR,,,,,,,,,,,,,,,,,,,,,2026-04-28,61.61,24.33,23.0,-0.1,0.9,0.7,1.76
2026-04-28T18:43:36.385,BGRENERGY,,,,,,,,,,,,,,,,,,,,,2026-04-28,61.3,51.68,47.08,196.48,0.18,-0.09,-0.3
2026-04-28T18:43:36.385,QPOWER,,,,,,,,,,,,,,,,,,,,,2026-04-28,57.53,31.43,NaN,NaN,0.64,1.07,0.38
2026-04-28T18:43:36.385,STLTECH,,,,,,,,,,,,,,,,,,,,,2026-04-28,53.64,28.25,-2.84,-0.54,0.58,2.06,1.44
2026-04-28T18:43:36.385,SALSTEEL,,,,,,,,,,,,,,,,,,,,,2026-04-28,53.11,23.85,22.41,9.38,0.63,0.47,0.74
2026-04-28T18:43:36.385,ROSSTECH,,,,,,,,,,,,,,,,,,,,,2026-04-28,49.68,39.7,12.44,NaN,0.46,0.57,0.5
2026-04-28T18:43:36.385,KESORAMIND,,,,,,,,,,,,,,,,,,,,,2026-04-28,49.45,4.4,11.71,-11.03,0.2,-0.01,0.96
2026-04-28T18:43:36.385,PFOCUS,,,,,,,,,,,,,,,,,,,,,2026-04-28,47.63,49.23,22.82,3.66,0.0,0.34,0.81
2026-04-28T18:43:36.385,JAYNECOIND,,,,,,,,,,,,,,,,,,,,,2026-04-28,47.52,30.85,23.46,16.69,0.52,0.48,0.48
2026-04-28T18:43:36.385,GVT&D,,,,,,,,,,,,,,,,,,,,,2026-04-28,44.26,28.25,9.88,13.34,0.28,0.71,0.53
2026-04-28T18:43:36.385,PRECWIRE,,,,,,,,,,,,,,,,,,,,,2026-04-28,42.86,29.21,9.34,0.6,0.35,0.87,0.99
2026-04-28T18:43:36.385,LUMAXTECH,,,,,,,,,,,,,,,,,,,,,2026-04-28,42.29,41.29,35.39,26.83,0.06,0.2,0.4
2026-04-28T18:43:36.385,NATIONALUM,,,,,,,,,,,,,,,,,,,,,2026-04-28,41.49,21.94,22.79,1.9,0.25,0.21,0.94
2026-04-28T18:43:36.385,TDPOWERSYS,,,,,,,,,,,,,,,,,,,,,2026-04-28,39.43,31.39,13.17,13.95,0.33,0.82,0.76
2026-04-28T18:43:36.385,VENUSREM,,,,,,,,,,,,,,,,,,,,,2026-04-28,37.91,44.01,35.0,8.0,0.06,0.23,1.01
2026-04-28T18:43:36.385,NETWEB,,,,,,,,,,,,,,,,,,,,,2026-04-28,37.91,25.75,10.44,14.0,0.25,0.27,0.03
2026-04-28T18:43:36.385,BAJAJCON,,,,,,,,,,,,,,,,,,,,,2026-04-28,37.33,29.97,14.32,5.39,0.29,0.57,0.71
2026-04-28T18:43:36.385,INFOBEAN,,,,,,,,,,,,,,,,,,,,,2026-04-28,36.1,16.57,32.59,6.1,0.46,-0.11,0.59
2026-04-28T18:43:36.385,IMFA,,,,,,,,,,,,,,,,,,,,,2026-04-28,36.09,20.81,8.38,13.49,0.36,0.46,0.44
2026-04-28T18:43:36.385,HINDCOPPER,,,,,,,,,,,,,,,,,,,,,2026-04-28,34.2,25.86,32.41,4.02,0.2,0.05,0.61
2026-04-28T18:43:36.385,SILVERCASE,,,,,,,,,,,,,,,,,,,,,2026-04-28,33.65,NaN,NaN,NaN,0.06,-0.19,0.54
2026-04-28T18:43:36.385,TATSILV,,,,,,,,,,,,,,,,,,,,,2026-04-28,33.39,28.89,52.02,16.22,0.05,-0.19,0.53
2026-04-28T18:43:36.385,SILVER,,,,,,,,,,,,,,,,,,,,,2026-04-28,33.38,28.32,51.59,15.7,0.06,-0.18,0.55
2026-04-28T18:43:36.385,SILVERIETF,,,,,,,,,,,,,,,,,,,,,2026-04-28,33.3,28.48,51.65,15.6,0.06,-0.19,0.55
2026-04-28T18:43:36.385,SILVERBEES,,,,,,,,,,,,,,,,,,,,,2026-04-28,33.27,28.4,51.59,15.65,0.06,-0.19,0.55
2026-04-28T18:43:36.385,AXISILVER,,,,,,,,,,,,,,,,,,,,,2026-04-28,33.2,28.42,52.24,15.67,0.06,-0.19,0.55
2026-04-28T18:43:36.385,SILVERADD,,,,,,,,,,,,,,,,,,,,,2026-04-28,33.19,28.8,51.25,15.57,0.05,-0.18,0.55
2026-04-28T18:43:36.385,SILVER1,,,,,,,,,,,,,,,,,,,,,2026-04-28,33.11,28.67,51.37,15.51,0.05,-0.19,0.55
2026-04-28T18:43:36.385,HDFCSILVER,,,,,,,,,,,,,,,,,,,,,2026-04-28,33.08,28.41,52.36,15.56,0.06,-0.2,0.55
2026-04-28T18:43:36.385,ESILVER,,,,,,,,,,,,,,,,,,,,,2026-04-28,33.08,28.39,50.8,15.51,0.06,-0.18,0.55
2026-04-28T18:43:36.385,SBISILVER,,,,,,,,,,,,,,,,,,,,,2026-04-28,33.01,28.52,52.45,15.38,0.06,-0.2,0.56
2026-04-28T18:43:36.385,SILVERBETA,,,,,,,,,,,,,,,,,,,,,2026-04-28,32.99,28.16,52.48,15.81,0.06,-0.2,0.54
2026-04-28T18:43:36.385,KMEW,,,,,,,,,,,,,,,,,,,,,2026-04-28,32.89,24.85,20.43,NaN,0.17,0.06,0.59
2026-04-28T18:43:36.385,SILVERAG,,,,,,,,,,,,,,,,,,,,,2026-04-28,32.69,28.74,50.65,15.61,0.05,-0.18,0.55
2026-04-28T18:43:36.385,SBC,,,,,,,,,,,,,,,,,,,,,2026-04-28,32.33,33.69,18.19,5.13,0.07,0.15,0.44
2026-04-28T18:43:36.385,MCX,,,,,,,,,,,,,,,,,,,,,2026-04-28,32.05,29.73,22.06,11.07,0.2,0.25,0.58
2026-04-28T18:43:36.385,SILVER360,,,,,,,,,,,,,,,,,,,,,2026-04-28,31.93,NaN,NaN,NaN,0.05,-0.18,0.57
2026-04-28T18:43:36.385,KRISHANA,,,,,,,,,,,,,,,,,,,,,2026-04-28,30.99,20.53,30.42,40.4,0.4,0.37,0.14
2026-04-28T18:43:36.385,KIRLOSENG,,,,,,,,,,,,,,,,,,,,,2026-04-28,30.13,19.57,5.7,-5.21,0.3,0.55,0.93
2026-04-28T18:43:36.385,GVPIL,,,,,,,,,,,,,,,,,,,,,2026-04-28,29.93,14.01,-2.07,-4.37,0.44,1.06,0.86
2026-04-28T18:43:36.385,ACUTAAS,,,,,,,,,,,,,,,,,,,,,2026-04-28,29.79,28.42,14.33,27.29,0.01,0.5,0.38
2026-04-28T18:43:36.385,SANSERA,,,,,,,,,,,,,,,,,,,,,2026-04-28,29.56,18.53,6.87,-0.86,0.22,0.52,0.73
2026-04-28T18:43:36.385,APEX,,,,,,,,,,,,,,,,,,,,,2026-04-28,28.14,15.32,3.71,-2.37,0.23,0.73,1.04
2026-04-28T18:43:36.385,AGIIL,,,,,,,,,,,,,,,,,,,,,2026-04-28,27.41,21.19,12.65,37.87,0.16,0.43,0.33
