Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,Lod dist%,E_s50,Avg_true_range,Adr%,Vars,Smavars,Ma_x,Rvol,Market_cap,Scan_Date,From52wh,3d range,5d,Free float,Low 2%,Low5,R_vol,Rsi,Adx,Rs,Is,Tps,Rs score
2026-04-01T13:48:01.065,AVL,487.5,458.0,462.95,-3.17,434.24,444.89,499.08,54.59,55.34,consumer discretionary,trading,7.29,-0.24,0.21,-0.21,0.25,6.44,6.44,6.44,4.38,1.08,24.41,-18.46,20.28,4.33,4.39,3.59,-0.91,81.58,6174.09,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,KTKBANK,233.41,226.0,230.02,3.17,215.06,224.17,241.72,7.48,7.3,bank,banks - private sector,-0.68,0.23,0.15,0.19,0.12,5.22,5.22,3.28,4.84,4.31,36.08,24.3,11.14,5.1,9.51,7.32,2.18,80.92,8431.02,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,WAAREEENER,3220.0,3041.1,3087.0,-0.73,2892.88,3011.66,3237.68,20.89,27.32,industrials,electric equipment,3.13,-0.15,-0.09,-0.13,-0.09,6.83,6.83,5.88,4.46,2.42,33.34,207.35,137.68,4.09,8.92,4.1,1.51,78.98,89450.57,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,TDPOWERSYS,886.8,858.7,861.25,1.16,800.14,804.49,974.78,59.64,60.51,industrials,electric equipment,4.86,0.34,0.68,0.35,0.66,6.08,6.08,3.27,4.72,3.02,6.28,51.61,40.63,4.83,9.79,8.07,1.27,77.41,13299.35,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,ENTERO,1276.5,1228.8,1241.8,-0.48,1164.86,1136.35,1452.7,48.89,48.16,healthcare,trading,9.24,0.03,0.01,0.06,0.01,8.04,8.04,3.88,4.31,5.1,24.32,130.51,53.46,4.41,6.52,5.8,2.44,76.84,5429.29,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,IMFA,1286.9,1221.0,1231.5,2.41,1134.79,1163.53,1367.45,12.65,17.61,metals & mining,mining / minerals / metals,2.41,0.02,0.53,-0.02,0.5,8.69,8.69,5.4,5.3,4.01,16.09,-16.77,65.26,5.19,5.61,2.96,-0.26,75.38,6487.98,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,SMSPHARMA,404.9,382.05,390.6,4.2,358.24,374.35,423.1,37.7,36.97,healthcare,pharmaceuticals - indian - bulk drugs,-1.26,0.47,0.54,0.4,0.48,9.14,9.14,5.98,6.1,5.28,35.86,36.18,23.84,5.87,8.33,8.61,1.52,69.31,3510.55,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,SYRMA,818.9,791.4,791.8,2.42,733.66,738.54,898.33,37.14,50.76,consumer discretionary,electronics - components,5.89,-0.05,0.1,-0.11,0.07,6.92,6.92,3.47,5.31,3.38,0.95,6.84,42.07,4.62,6.12,4.41,0.16,66.43,14907.72,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,KIOCL,344.3,322.55,333.95,5.38,303.94,306.88,388.08,278.29,-261.9,metals & mining,mining / minerals / metals,3.56,-0.28,0.1,-0.33,0.05,9.84,9.84,6.74,6.61,6.54,51.62,-5.34,22.09,6.04,2.69,1.78,-0.24,66.18,19259.63,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,AVALON,974.5,927.35,928.35,0.04,856.11,880.16,1024.72,47.46,64.22,consumer discretionary,electronics - components,4.73,-0.15,0.02,-0.16,0.02,6.95,6.95,5.08,5.38,1.88,2.0,-21.14,49.98,5.14,4.44,4.93,-0.42,63.32,6195.23,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,BELRISE,195.12,188.5,189.52,1.9,177.3,181.4,205.75,32.68,29.66,auto,auto ancillaries,2.28,0.11,0.49,0.07,0.47,5.69,5.69,3.51,4.63,2.65,11.61,8.44,8.78,4.38,7.75,6.36,0.96,56.37,16550.86,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,CCL,1087.9,1046.8,1070.0,2.77,1012.85,1045.58,1118.83,35.52,36.92,fmcg,tea,-1.7,0.17,0.17,0.11,0.14,6.21,6.21,3.93,3.64,4.46,59.63,57.86,38.91,3.62,7.86,7.78,1.49,54.19,13902.93,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,PAISALO,34.71,33.95,33.95,0.71,31.33,32.79,36.27,11.63,14.47,financials,finance & investments,2.62,-0.18,0.06,-0.16,0.05,3.67,3.67,2.24,5.41,2.11,0.0,-0.13,1.84,5.95,4.57,3.36,-0.07,53.27,3066.0,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,CUPID,89.75,84.8,86.65,4.27,79.98,78.1,103.74,17.76,26.72,fmcg,personal care - indian,6.9,0.86,2.19,0.73,2.06,8.39,8.39,5.84,5.0,8.11,42.7,4.33,4.33,5.61,4.72,3.62,1.0,52.47,11174.13,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,BLACKBUCK,586.15,563.45,572.45,-0.77,531.19,565.42,586.52,82.25,18.38,transportation,miscellaneous,-1.54,-0.15,0.22,-0.17,0.23,5.77,5.77,4.03,5.03,3.3,31.27,-16.47,28.78,4.62,2.96,1.59,-0.57,46.73,10425.77,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,UNIPARTS,466.9,450.0,460.0,3.85,431.79,437.28,505.44,15.58,15.38,industrials,engineering,-0.28,0.04,0.15,0.0,0.1,7.82,7.82,3.76,4.25,6.22,51.13,-0.89,19.56,4.06,5.72,3.5,-0.05,44.56,1999.25,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,AETHER,1158.9,1102.5,1111.8,1.58,1018.05,1104.68,1126.03,57.19,67.27,chemicals,chemicals,-0.11,0.36,0.31,0.33,0.3,7.74,7.74,5.12,7.05,3.37,11.87,100.53,78.33,6.4,7.92,8.47,1.28,40.69,14512.0,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,GMDCLTD,590.95,575.6,580.95,2.61,541.6,544.6,653.65,34.75,18.2,metals & mining,mining / minerals / metals,2.22,-0.11,0.48,-0.14,0.45,7.83,7.83,2.67,4.49,6.0,20.49,16.34,26.1,4.33,5.97,4.29,0.63,38.21,18003.57,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,FEDFINA,133.2,128.4,130.55,5.25,120.85,124.17,143.32,13.89,14.71,financials,finance & investments,-0.28,-0.22,0.04,-0.26,-0.01,7.98,7.98,3.74,5.17,5.83,31.86,-6.71,6.75,4.68,1.32,2.2,-0.99,38.04,4640.05,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,LUMAXTECH,1623.9,1566.0,1587.8,4.31,1453.28,1463.05,1837.29,32.81,41.64,auto,auto ancillaries,4.69,0.17,0.35,0.05,0.29,7.54,7.54,3.7,5.58,5.15,24.62,48.04,88.54,5.27,5.44,4.52,0.54,36.48,10374.97,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,CENTUM,2935.3,2811.0,2862.6,3.56,2612.89,2757.88,3072.04,-17.22,-155.82,consumer discretionary,electronics - components,-1.51,-0.01,0.17,-0.05,0.13,7.78,7.78,4.42,6.21,5.11,29.03,314.57,177.75,6.27,9.11,8.02,1.77,36.37,4073.37,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,PRIVISCL,2991.5,2920.0,2934.8,1.28,2796.58,2862.96,3078.48,36.74,37.69,chemicals,chemicals,0.98,0.13,0.19,0.07,0.17,3.58,3.58,2.45,3.1,1.62,16.24,80.2,91.12,3.2,8.38,6.4,0.88,36.34,11319.59,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,STLTECH,188.0,179.85,184.66,4.71,165.58,182.41,189.16,-131.9,-193.8,industrials,cables - telephone,-4.67,0.5,0.56,0.38,0.49,7.43,7.43,4.53,7.34,5.52,35.49,32.39,13.55,7.76,13.78,11.94,2.39,35.63,8607.77,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,GALLANTT,569.0,555.15,559.35,1.96,521.57,522.97,632.1,33.61,27.71,metals & mining,steel - medium / small,0.11,-0.21,-0.08,-0.25,-0.1,9.21,9.21,2.49,4.8,7.61,15.66,7.48,26.83,4.78,5.26,5.1,0.28,32.59,13236.67,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,GODAVARIB,318.65,303.0,313.75,6.27,286.56,300.72,339.81,48.72,67.1,fmcg,sugar,-3.19,0.13,-0.0,0.05,-0.06,9.78,9.78,5.17,6.11,8.1,56.12,32.8,19.16,6.27,7.35,5.61,1.71,32.2,1510.97,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,SHRIPISTON,3125.0,3027.0,3029.3,0.42,2823.72,2906.31,3275.28,27.12,24.46,auto,auto ancillaries,2.9,0.04,0.23,0.02,0.22,5.25,5.25,3.24,4.55,2.02,1.67,69.1,137.71,4.73,5.66,3.04,0.5,30.37,13287.63,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,VINCOFE,138.94,134.25,134.83,1.94,125.98,122.88,158.74,25.73,27.16,consumer discretionary,trading,7.56,-0.16,-0.1,-0.17,-0.12,6.35,6.35,3.49,4.46,3.52,9.65,-6.06,6.01,4.47,2.05,1.04,-1.01,30.21,1926.87,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,GLAND,1735.0,1690.2,1707.2,0.65,1619.71,1583.22,1955.16,26.89,32.99,healthcare,pharmaceuticals - indian - formulations,6.71,-0.21,-0.16,-0.22,-0.17,4.09,4.09,2.65,3.52,2.42,28.27,-45.85,60.14,3.49,5.43,4.89,-0.76,27.08,27944.34,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,GOKULAGRO,192.99,184.35,189.76,5.24,175.24,177.45,214.38,9.02,8.9,fmcg,solvent extraction,1.43,-0.11,0.12,-0.16,0.06,9.78,9.78,4.69,5.88,7.94,48.53,21.79,11.15,5.77,6.78,3.63,1.95,21.07,5321.0,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,APEX,389.1,376.85,382.05,5.29,343.01,338.43,469.28,29.57,34.33,fmcg,aquaculture,9.34,0.55,0.5,0.48,0.42,8.02,8.02,3.25,6.81,6.07,19.98,21.04,26.03,6.43,9.18,8.08,0.81,14.18,1133.91,2026-04-01,,,,,,,,,,,,,
2026-04-01T13:48:01.065,ZYDUSWELL,445.0,431.45,434.1,1.82,403.85,423.01,456.27,-86.82,9.65,fmcg,food - processing - indian,2.62,-0.13,0.05,-0.2,0.03,5.2,5.2,3.14,5.46,2.62,11.19,23.48,23.69,5.08,4.6,2.8,0.99,7.29,13564.78,2026-04-01,,,,,,,,,,,,,
2026-03-27T10:52:30.36,EMCURE,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,2026-03-27,0.54,13.53,15.32,6945.98,,,,,,,,,
2026-03-27T10:52:30.36,GRANULES,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs & formln,,,,,,,,,,,,,,,,,,,,2026-03-27,2.48,11.39,12.92,9266.46,,,,,,,,,
2026-03-27T10:52:30.36,WHEELS,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,2026-03-27,3.69,12.81,14.09,1087.92,,,,,,,,,
2026-03-27T10:52:30.36,MBAPL,,,,,,,,,,chemicals,fertilizers,,,,,,,,,,,,,,,,,,,,2026-03-27,4.31,9.51,9.51,1035.97,,,,,,,,,
2026-03-27T10:52:30.36,SEAMECLTD,,,,,,,,,,miscellaneous,miscellaneous,,,,,,,,,,,,,,,,,,,,2026-03-27,4.45,10.61,12.43,970.2,,,,,,,,,
2026-03-27T10:52:30.36,CCL,,,,,,,,,,fmcg,tea,,,,,,,,,,,,,,,,,,,,2026-03-27,4.48,5.17,6.39,7621.08,,,,,,,,,
2026-03-27T10:52:30.36,DBOL,,,,,,,,,,fmcg,sugar,,,,,,,,,,,,,,,,,,,,2026-03-27,4.92,16.59,17.32,359.0,,,,,,,,,
2026-03-27T10:52:30.36,GPIL,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,,,,,,,,,,,,2026-03-27,5.19,11.95,12.46,6723.62,,,,,,,,,
2026-03-27T10:52:30.36,CENTUM,,,,,,,,,,consumer discretionary,electronics - components,,,,,,,,,,,,,,,,,,,,2026-03-27,6.46,8.13,13.66,2244.79,,,,,,,,,
2026-03-27T10:52:30.36,TDPOWERSYS,,,,,,,,,,industrials,electric equipment,,,,,,,,,,,,,,,,,,,,2026-03-27,7.2,7.49,11.6,9890.57,,,,,,,,,
2026-03-27T10:52:30.36,AGIIL,,,,,,,,,,realty,construction,,,,,,,,,,,,,,,,,,,,2026-03-27,7.44,7.98,12.2,1070.76,,,,,,,,,
2026-03-27T10:52:30.36,VTL,,,,,,,,,,textiles,textiles - cotton/blended,,,,,,,,,,,,,,,,,,,,2026-03-27,7.77,6.95,8.9,5310.74,,,,,,,,,
2026-03-27T10:52:30.36,AEROFLEX,,,,,,,,,,metals & mining,steel - medium / small,,,,,,,,,,,,,,,,,,,,2026-03-27,7.9,15.12,19.89,1037.85,,,,,,,,,
2026-03-27T10:52:30.36,PFOCUS,,,,,,,,,,realty,miscellaneous,,,,,,,,,,,,,,,,,,,,2026-03-27,8.07,14.35,25.81,9120.03,,,,,,,,,
2026-03-27T10:52:30.36,SMSPHARMA,,,,,,,,,,healthcare,pharmaceuticals - indian - bulk drugs,,,,,,,,,,,,,,,,,,,,2026-03-27,9.17,11.06,13.31,1178.64,,,,,,,,,
2026-03-27T10:52:30.36,STLTECH,,,,,,,,,,industrials,cables - telephone,,,,,,,,,,,,,,,,,,,,2026-03-27,10.06,12.7,16.34,5017.42,,,,,,,,,
2026-03-27T10:52:30.36,BLISSGVS,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,,,,,,,,,,,,2026-03-27,10.32,18.01,20.16,1495.78,,,,,,,,,
2026-03-27T10:52:30.36,SENORES,,,,,,,,,,healthcare,pharmaceuticals - indian - formulations,,,,,,,,,,,,,,,,,,,,2026-03-27,10.48,11.55,12.83,1958.3,,,,,,,,,
2026-03-27T10:52:30.36,SHRIPISTON,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,2026-03-27,10.86,8.82,12.44,7525.43,,,,,,,,,
2026-03-27T10:52:30.36,SANSERA,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,2026-03-27,10.91,7.82,10.04,9273.65,,,,,,,,,
2026-03-27T10:52:30.36,J&KBANK,,,,,,,,,,bank,banks - private sector,,,,,,,,,,,,,,,,,,,,2026-03-27,11.19,7.68,14.54,5101.23,,,,,,,,,
2026-03-27T10:52:30.36,ARVIND,,,,,,,,,,textiles,textiles - cotton/blended,,,,,,,,,,,,,,,,,,,,2026-03-27,11.32,6.79,7.95,5678.02,,,,,,,,,
2026-03-27T10:52:30.36,LUMAXTECH,,,,,,,,,,auto,auto ancillaries,,,,,,,,,,,,,,,,,,,,2026-03-27,12.03,7.63,11.66,4813.73,,,,,,,,,
2026-03-27T10:52:30.36,GODAVARIB,,,,,,,,,,fmcg,sugar,,,,,,,,,,,,,,,,,,,,2026-03-27,12.65,6.59,12.6,571.91,,,,,,,,,
2026-03-27T10:52:30.36,GRAPHITE,,,,,,,,,,industrials,electrodes - graphites,,,,,,,,,,,,,,,,,,,,2026-03-27,12.68,18.05,18.24,4416.77,,,,,,,,,
2026-03-27T10:52:30.36,BAJAJCON,,,,,,,,,,fmcg,personal care - indian,,,,,,,,,,,,,,,,,,,,2026-03-27,12.82,5.09,7.86,2654.2,,,,,,,,,
2026-03-27T10:52:30.36,GMDCLTD,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,2026-03-27,12.98,4.46,11.13,4683.82,,,,,,,,,
2026-03-27T10:52:30.36,ABSLAMC,,,,,,,,,,financials,finance & investments,,,,,,,,,,,,,,,,,,,,2026-03-27,13.03,6.48,8.93,6617.5,,,,,,,,,
2026-03-27T10:52:30.36,PRIVISCL,,,,,,,,,,chemicals,chemicals,,,,,,,,,,,,,,,,,,,,2026-03-27,14.15,6.61,7.39,4545.65,,,,,,,,,
2026-03-27T10:52:30.36,TRIVENI,,,,,,,,,,fmcg,sugar,,,,,,,,,,,,,,,,,,,,2026-03-27,14.2,22.12,24.47,3430.36,,,,,,,,,
2026-03-27T10:52:30.36,CHENNPETRO,,,,,,,,,,energy,refineries,,,,,,,,,,,,,,,,,,,,2026-03-27,14.34,9.7,15.99,4602.68,,,,,,,,,
2026-03-27T10:52:30.36,CIEINDIA,,,,,,,,,,industrials,castings & forgings,,,,,,,,,,,,,,,,,,,,2026-03-27,14.36,6.51,12.54,5861.41,,,,,,,,,
2026-03-27T10:52:30.36,PRECWIRE,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,2026-03-27,14.39,8.04,10.33,2417.8,,,,,,,,,
2026-03-27T10:52:30.36,SUNTV,,,,,,,,,,media,entertainment / electronic media software,,,,,,,,,,,,,,,,,,,,2026-03-27,15.1,12.34,12.34,5783.19,,,,,,,,,
2026-03-27T10:52:30.36,HEG,,,,,,,,,,industrials,electrodes - graphites,,,,,,,,,,,,,,,,,,,,2026-03-27,15.54,18.95,21.92,4805.15,,,,,,,,,
2026-03-27T10:52:30.36,AARTIIND,,,,,,,,,,chemicals,chemicals,,,,,,,,,,,,,,,,,,,,2026-03-27,15.56,7.85,8.43,8769.49,,,,,,,,,
2026-03-27T10:52:30.36,IMFA,,,,,,,,,,metals & mining,mining / minerals / metals,,,,,,,,,,,,,,,,,,,,2026-03-27,16.72,12.98,12.98,2804.13,,,,,,,,,
2026-03-27T10:52:30.36,AVANTIFEED,,,,,,,,,,fmcg,food - processing - indian,,,,,,,,,,,,,,,,,,,,2026-03-27,17.82,14.21,15.4,9465.38,,,,,,,,,
2026-03-27T10:52:30.36,AVL,,,,,,,,,,consumer discretionary,trading,,,,,,,,,,,,,,,,,,,,2026-03-27,19.1,7.94,11.59,3306.11,,,,,,,,,
2026-03-27T10:52:30.36,GMBREW,,,,,,,,,,fmcg,breweries & distilleries,,,,,,,,,,,,,,,,,,,,2026-03-27,20.96,8.23,11.19,613.53,,,,,,,,,
2026-03-27T10:52:30.36,APEX,,,,,,,,,,fmcg,aquaculture,,,,,,,,,,,,,,,,,,,,2026-03-27,21.81,14.91,16.3,326.45,,,,,,,,,
2026-03-25T09:52:17.186,GMDCLTD,,,587.5,2.35,,532.06,670.67,35.14,18.46,metals & mining,mining / minerals / metals,,-0.1,0.5,,,,,10.42,,,,,,,,,,,,2026-03-25,,,,,567.52,531.65,0.14,57.29,13.17,43.45,535.5,497.95,26.62
2026-03-25T09:52:17.186,POWERINDIA,,,25495.0,1.88,,24554.07,26906.39,108.67,131.27,industrials,electric equipment,,0.22,0.33,,,,,3.83,,,,,,,,,,,,2026-03-25,,,,,24740.1,23970.0,0.13,61.28,27.98,28.89,23703.49,22484.86,25.01
2026-03-25T09:52:17.186,CCL,,,1087.4,0.61,,1038.06,1161.41,36.1,38.33,fmcg,tea,,0.12,0.18,,,,,4.75,,,,,,,,,,,,2026-03-25,,,,,1054.28,1029.6,0.2,61.64,17.31,25.34,1009.47,972.42,20.77
2026-03-25T09:52:17.186,DATAPATTNS,,,3310.0,2.23,,3243.3,3410.05,79.41,73.36,aerospace & defence,electronics - components,,0.11,0.12,,,,,2.06,,,,,,,,,,,,2026-03-25,,,,,3177.36,3012.6,0.21,57.22,27.7,32.13,2972.45,2751.28,19.22
2026-03-25T09:52:17.186,CHENNPETRO,,,1005.6,0.77,,984.48,1037.29,3.74,6.91,energy,refineries,,0.23,0.35,,,,,2.15,,,,,,,,,,,,2026-03-25,,,,,973.14,943.9,0.24,55.45,23.55,54.78,863.33,769.42,17.12
2026-03-25T09:52:17.186,EMCURE,,,1572.0,2.1,,1473.53,1719.71,32.32,33.54,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.09,0.17,,,,,6.68,,,,,,,,,,,,2026-03-25,,,,,1514.3,1443.8,0.12,59.7,12.67,7.08,1459.32,1376.8,14.58
2026-03-25T09:52:17.186,GESHIP,,,1438.0,2.81,,1410.97,1478.54,6.32,8.83,transportation,shipping,,0.3,0.4,,,,,1.92,,,,,,,,,,,,2026-03-25,,,,,1376.12,1346.0,0.14,57.99,22.18,51.83,1314.63,1223.5,13.09
2026-03-25T09:52:17.186,AIIL,,,506.05,2.56,,452.27,586.72,13.3,2.31,financials,finance & investments,,-0.22,-0.07,,,,,11.89,,,,,,,,,,,,2026-03-25,,,,,486.18,466.0,0.08,55.87,23.16,-19.04,454.22,417.29,12.57
2026-03-25T09:52:17.186,GPIL,,,270.4,2.66,,247.13,305.3,29.01,21.79,metals & mining,steel - medium / small,,-0.04,0.4,,,,,9.41,,,,,,,,,,,,2026-03-25,,,,,259.26,248.0,0.42,56.93,13.61,13.42,247.03,231.5,12.04
2026-03-25T09:52:17.186,ADANIPOWER,,,153.75,2.42,,147.13,163.67,29.8,8.31,power & utilities,power generation and supply,,-0.05,0.23,,,,,4.5,,,,,,,,,,,,2026-03-25,,,,,149.16,144.65,0.18,60.48,16.57,30.4,141.46,133.25,11.17
2026-03-25T09:52:17.186,SAILIFE,,,1022.05,2.29,,994.42,1063.49,53.57,62.76,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.07,0.26,,,,,2.78,,,,,,,,,,,,2026-03-25,,,,,985.88,963.0,0.17,58.83,12.37,18.7,951.65,905.8,10.51
2026-03-25T09:52:17.186,SCHNEIDER,,,908.0,1.41,,874.41,958.38,55.91,87.35,industrials,electric equipment,,-0.03,0.03,,,,,3.84,,,,,,,,,,,,2026-03-25,,,,,870.24,845.6,0.02,58.39,21.82,5.58,832.86,780.5,9.05
2026-03-25T09:52:17.186,WAAREEENER,,,3144.0,1.86,,2866.46,3560.31,21.27,27.12,industrials,electric equipment,,-0.16,-0.02,,,,,9.68,,,,,,,,,,,,2026-03-25,,,,,3065.54,3015.9,0.13,63.83,23.22,-3.71,2880.74,2702.29,8.11
2026-03-25T09:52:17.186,GRANULES,,,613.95,1.25,,569.72,680.3,24.8,26.97,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.07,0.27,,,,,7.76,,,,,,,,,,,,2026-03-25,,,,,596.28,566.75,0.4,61.12,10.53,30.88,572.06,546.15,5.82
2026-03-25T09:52:17.186,INOXINDIA,,,1253.0,4.19,,1158.5,1394.76,46.82,43.99,industrials,packaging,,-0.05,-0.02,,,,,8.16,,,,,,,,,,,,2026-03-25,,,,,1181.19,1151.1,1.47,66.2,18.65,11.08,1158.46,1096.55,5.17
2026-03-25T09:52:17.186,ACMESOLAR,,,255.75,2.67,,240.97,277.93,34.01,30.79,realty,engineering - turnkey services,,-0.16,-0.16,,,,,6.14,,,,,,,,,,,,2026-03-25,,,,,245.98,234.8,0.2,59.15,25.5,-10.15,227.79,208.47,5.04
2026-03-25T09:52:17.186,NATCOPHARM,,,978.0,2.97,,958.75,1006.87,28.9,10.92,healthcare,pharmaceuticals - indian - bulk drugs & formln,,0.07,-0.02,,,,,2.01,,,,,,,,,,,,2026-03-25,,,,,940.07,924.4,0.14,55.88,23.41,14.38,901.62,854.18,4.32
