Timestamp,Symbol,High,Lod price,Cmp,%ch,Initial_atr1.5sl,Sl,Target,Forward pe,Pe,Sector,Industry,%ch y_low,Srs,Ars,Srs y,Ars y,%ch_high,%ch 2 low,%ch sl,Atr%,%ch_3low,E_s50,Avg_true_range,Adr%,Brackets12,Ma_x,Rvol,M_cap,Va,Va_ma,Atr% x,Lod dist,Free float,Grand_total_number2,Scan_Date,Low,Max2,R_vol,Rsi,W rsi,Adx,Adr p - adr%,Low 2%,Low5,Rs,Is,Tps,Rs score
2026-04-20T15:44:34.125,TITAN,4549.0,4467.7,4495.0,-0.68,4311.31,4353.66,4777.68,59.21,84.23,consumer discretionary,diamond cutting / jewellery,1.97,0.14,0.3,0.17,0.31,5.06,5.06,1.82,2.85,3.81,279.43,128.02,3.0,3.0,2.18,153.33,401803.14,4.97,4.17,2.33,21.33,418184240,887786160,2026-04-20,,,,,,,,,,,,,
2026-04-20T15:44:34.125,NETWEB,3861.7,3724.9,3770.0,-1.02,3529.57,3325.96,4658.08,72.84,121.15,i.t,computers - hardware,17.43,-0.08,0.79,-0.11,0.82,3.67,3.67,3.67,4.24,4.72,441.67,159.82,3.83,3.83,2.76,48.39,21579.46,5.43,5.22,3.13,28.22,16432391,56653868,2026-04-20,,,,,,,,,,,,,
2026-04-20T15:44:34.125,JSWENERGY,550.6,528.5,541.0,0.55,513.19,497.21,628.59,56.12,41.23,power & utilities,power generation and supply,10.0,-0.09,0.02,-0.1,0.01,4.18,4.18,4.18,3.62,4.13,48.74,19.58,3.49,3.49,2.49,171.81,94038.68,5.79,4.98,2.74,63.83,537172638,1747768451,2026-04-20,,,,,,,,,,,,,
2026-04-20T15:44:34.125,SCI,322.51,296.3,297.55,-2.72,274.99,244.52,403.61,8.56,12.58,transportation,shipping,27.87,0.2,0.33,0.2,0.37,10.45,10.45,8.85,6.36,18.31,49.38,18.92,5.32,5.32,2.61,440.19,14247.39,6.67,5.74,3.13,6.61,168856033,465799010,2026-04-20,,,,,,,,,,,,,
2026-04-20T15:44:34.125,KEI,4954.4,4725.4,4887.8,1.0,4609.52,4311.67,6040.06,49.73,53.73,industrials,cables - power,12.03,0.08,0.23,0.0,0.22,6.9,6.9,4.85,3.91,6.56,380.04,191.17,3.82,3.82,1.99,83.72,46264.0,6.69,5.76,2.16,84.95,62139603,95600595,2026-04-20,,,,,,,,,,,,,
2026-04-20T15:44:34.125,AGIIL,382.95,370.9,371.8,-0.71,338.94,340.0,435.4,43.43,14.52,realty,construction,12.32,0.29,0.66,0.28,0.68,5.21,5.21,3.25,6.61,4.94,73.96,24.56,7.31,7.31,3.01,56.65,4680.53,7.01,5.8,3.76,3.66,35883288,124997388,2026-04-20,,,,,,,,,,,,,
2026-04-20T15:44:34.125,POLYCAB,8285.0,8049.0,8220.0,0.46,7827.38,7362.89,9934.22,49.76,46.89,industrials,cables - power,11.77,-0.0,0.17,-0.02,0.16,4.74,4.74,2.93,3.2,5.76,560.42,262.87,3.19,3.19,2.13,84.0,123178.11,7.01,5.68,2.29,65.05,57955631,150538473,2026-04-20,,,,,,,,,,,,,
2026-04-20T15:44:34.125,MAHABANK,76.95,72.31,74.82,2.87,70.58,68.18,88.09,7.99,8.64,bank,banks - public sector,7.77,0.2,0.29,0.12,0.26,8.02,8.02,6.42,3.79,6.41,7.27,2.83,3.7,3.7,2.57,223.84,55940.68,7.03,6.27,2.84,88.63,2030495320,7691554950,2026-04-20,,,,,,,,,,,,,
2026-04-20T15:44:34.125,TORNTPOWER,1637.6,1551.8,1604.0,2.49,1525.82,1418.21,1975.58,31.43,24.97,power & utilities,power generation and supply,10.89,0.11,0.18,0.09,0.16,7.69,7.69,5.53,3.27,6.37,144.61,52.47,3.42,3.42,2.76,201.22,78860.9,7.14,6.42,3.03,99.48,246460225,503903543,2026-04-20,,,,,,,,,,,,,
2026-04-20T15:44:34.125,AMBER,8039.0,7775.0,7964.0,0.07,7505.82,6906.43,10079.13,-256.9,166.25,consumer discretionary,air-conditioners,18.01,-0.11,-0.03,-0.11,-0.03,4.21,4.21,3.4,3.88,5.69,766.75,309.18,4.08,4.08,2.48,92.38,27991.67,7.59,6.64,2.74,61.13,21738805,35172042,2026-04-20,,,,,,,,,,,,,
2026-04-20T15:44:34.125,ENRIN,3171.0,3019.6,3134.0,3.79,2971.67,2711.2,3979.6,89.14,91.01,power & utilities,power generation and supply,10.16,-0.08,-0.07,-0.12,-0.1,9.8,9.8,5.01,3.63,8.52,343.68,113.66,3.58,3.58,3.02,200.51,107534.15,7.89,7.28,3.4,100.65,89030592,356120505,2026-04-20,,,,,,,,,,,,,
2026-04-20T15:44:34.125,CGPOWER,804.65,764.2,795.0,2.61,756.07,710.75,963.49,109.81,108.06,industrials,electric equipment,8.7,-0.04,0.16,-0.07,0.13,7.52,7.52,5.29,3.4,6.39,91.87,27.06,3.29,3.29,3.39,175.53,122020.74,8.06,7.66,3.84,113.81,687202648,1574867609,2026-04-20,,,,,,,,,,,,,
2026-04-15T15:22:20.031,PAYTM,1146.4,1126.5,1139.6,2.97,1070.44,1030.91,1356.97,80.94,-409.89,i.t,miscellaneous,8.14,-0.16,0.01,-0.18,-0.02,5.9,5.9,1.77,4.13,5.27,45.68,47.05,4.08,4.08,0.97,68.98,70777.81,0.68,-0.53,1.01,27.84,639539256,639539256,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,ABCAPITAL,350.75,342.95,343.3,1.73,323.17,308.22,413.46,23.71,25.16,financials,finance & investments,8.94,0.06,0.31,0.05,0.29,7.92,7.92,2.27,4.17,5.63,12.56,14.33,3.65,3.65,0.88,57.22,88398.61,1.17,1.0,0.91,2.44,824806142,2619606094,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,BOSCHLTD,37235.0,36415.0,37120.0,1.38,35315.13,33100.3,45159.39,51.39,39.17,auto,auto ancillaries,16.74,-0.11,-0.06,-0.13,-0.07,2.25,2.25,2.25,3.55,1.94,3127.4,1316.69,3.54,3.54,2.38,251.8,107990.96,1.52,-0.23,2.59,53.54,8688416,29493640,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,HBLENGINE,791.95,761.1,783.85,4.24,733.57,675.53,1000.48,24.65,26.17,auto,auto ancillaries,8.62,-0.21,0.36,-0.22,0.3,12.17,12.17,4.05,4.5,11.03,75.3,35.28,4.35,4.35,2.13,166.14,20843.67,1.67,0.18,2.36,64.48,113342637,277194946,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,GMRAIRPORT,100.0,97.06,99.15,4.46,93.7,88.81,119.83,206.56,-271.2,miscellaneous,miscellaneous,5.74,0.02,0.07,-0.04,0.03,9.17,9.17,3.03,3.78,8.24,4.47,3.75,3.67,3.67,1.19,133.83,100225.8,2.41,1.22,1.25,55.77,3564696146,10558975952,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,OLECTRA,1244.0,1216.45,1223.35,0.84,1138.56,1088.09,1493.86,54.13,69.64,auto,automobiles - lcvs / hcvs,12.81,-0.24,-0.18,-0.27,-0.18,6.0,6.0,2.26,4.99,7.84,201.9,61.02,5.88,5.88,3.31,82.19,9957.62,3.05,1.14,3.96,11.31,41027737,82080737,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,RADICO,2912.0,2830.7,2907.8,3.57,2750.4,2632.89,3457.63,62.83,72.68,fmcg,breweries & distilleries,4.36,-0.11,0.05,-0.14,0.01,7.45,7.45,2.87,3.57,7.3,174.59,103.84,3.77,3.77,1.68,131.89,37593.27,3.11,1.89,1.79,74.25,80063671,133893489,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,MFSL,1716.2,1674.0,1699.0,3.19,1614.52,1483.15,2130.71,396.96,398.64,miscellaneous,miscellaneous,10.68,-0.03,0.08,-0.05,0.04,6.82,6.82,2.52,3.63,5.74,6.22,61.6,3.48,3.48,0.1,91.24,56819.7,3.47,3.01,0.1,40.58,340798515,345114771,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,RPSGVENT,994.95,948.15,960.8,-1.57,860.1,982.04,918.31,-7.13,-34.52,i.t,computers - software - medium / small,1.39,0.08,-0.02,0.08,-0.01,6.17,6.17,4.94,8.87,2.75,222.09,85.17,9.14,9.14,2.61,17.32,3229.73,3.59,3.11,3.39,14.85,12073284,33086409,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,FORTIS,878.4,855.5,878.0,3.26,835.77,794.31,1045.38,85.41,66.84,healthcare,healthcare,6.16,-0.26,0.0,-0.27,-0.03,6.29,6.29,2.68,3.3,6.24,9.85,28.96,3.47,3.47,0.34,97.22,64190.32,3.61,2.64,0.34,77.71,519662253,754958148,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,BHEL,297.39,291.02,292.58,1.67,276.16,258.1,361.55,65.31,122.98,industrials,electric equipment,10.83,0.15,0.19,0.1,0.18,7.56,7.56,2.19,4.06,5.82,31.11,11.87,3.81,3.81,2.62,83.47,100203.34,4.57,3.93,2.93,13.14,1456622768,3482063355,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,CUPID,95.57,93.05,93.34,0.96,87.19,87.36,105.3,19.13,29.73,fmcg,personal care - indian,6.95,0.73,2.02,0.72,1.99,5.93,5.93,2.71,4.01,3.46,9.27,3.75,4.22,4.22,2.48,47.37,12431.39,4.68,4.33,2.75,7.74,725671153,1344660700,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,NYKAA,262.75,258.85,262.75,2.25,250.54,243.33,301.59,298.58,524.41,i.t,trading,5.8,-0.07,0.22,-0.11,0.19,4.53,4.53,1.51,3.02,4.53,7.66,7.94,3.13,3.13,0.97,42.37,73555.41,4.72,3.28,0.99,49.13,1371131614,2862523756,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,TATAINVEST,732.0,715.0,716.55,0.47,672.15,590.11,969.42,120.23,17.48,financials,finance & investments,14.81,-0.34,0.04,-0.3,0.04,13.59,13.59,2.38,4.83,11.96,85.25,34.63,4.27,4.27,2.46,92.63,36084.57,4.87,1.66,2.79,4.48,134663490,505952960,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,JSWENERGY,534.8,518.4,527.75,3.56,499.23,481.24,620.77,54.75,39.05,power & utilities,power generation and supply,-1.4,-0.11,-0.02,-0.15,-0.05,13.2,13.2,3.16,4.06,11.7,40.76,21.41,3.57,3.57,1.9,188.67,89066.28,5.62,5.1,2.06,43.67,537172638,1747768451,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,POLYCAB,7855.0,7675.0,7786.5,3.16,7387.49,6957.76,9443.99,47.13,43.25,industrials,cables - power,10.16,-0.07,0.1,-0.11,0.07,5.64,5.64,2.35,3.52,4.72,195.75,274.34,3.22,3.22,0.71,96.44,113626.44,6.3,5.41,0.73,40.64,57955631,150538473,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,KEI,4640.0,4535.0,4593.3,3.02,4316.77,4066.46,5646.97,46.74,49.5,industrials,cables - power,9.01,-0.02,0.14,-0.05,0.1,7.88,7.88,2.32,4.12,6.8,131.63,189.12,3.78,3.78,0.7,60.57,42625.44,6.43,5.45,0.72,30.83,62139603,95600595,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,AGIIL,377.5,337.5,374.8,4.24,341.44,316.28,491.85,43.78,13.94,realty,construction,17.03,0.26,0.7,0.14,0.63,11.85,11.85,11.85,7.25,11.05,84.07,27.16,7.37,7.37,3.1,255.95,4494.28,6.52,5.89,3.99,137.36,35883288,124997388,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,ADANIENSOL,1205.7,1165.2,1168.95,-0.54,1099.27,1013.95,1478.94,63.53,62.48,power & utilities,power generation and supply,15.25,0.15,0.39,0.16,0.39,8.21,8.21,3.48,4.53,8.31,166.03,52.9,4.5,4.5,3.14,99.07,141186.75,6.66,5.02,3.66,7.09,327599255,1201282642,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,CGPOWER,748.5,726.5,747.35,4.36,709.2,679.66,882.73,103.23,99.87,industrials,electric equipment,5.7,-0.08,0.1,-0.13,0.05,6.14,6.14,3.03,3.46,5.98,54.96,25.87,3.38,3.38,2.12,114.56,112776.27,7.6,7.52,2.29,80.59,687202648,1574867609,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,DMART,4509.6,4368.0,4469.1,0.47,4267.6,4310.8,4785.7,84.96,101.02,consumer discretionary,trading,2.21,-0.02,0.09,-0.06,0.09,5.26,5.26,3.24,3.36,4.32,513.55,150.29,3.53,3.53,3.42,135.62,289446.07,7.71,7.17,3.86,67.27,164943912,650733068,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,BELRISE,210.5,206.45,207.48,1.5,195.98,192.67,237.1,35.77,32.6,auto,auto ancillaries,6.2,0.26,0.59,0.2,0.57,5.65,5.65,1.96,3.64,4.14,20.6,7.56,4.0,4.0,2.73,56.75,18190.91,8.1,6.85,3.03,13.63,298495928,889879192,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,AMBER,7525.0,7262.5,7512.5,4.65,7041.19,6380.69,9776.12,-242.34,149.96,consumer discretionary,air-conditioners,13.96,-0.17,-0.03,-0.21,-0.07,7.39,7.39,3.61,4.46,7.74,433.71,335.06,4.37,4.37,1.29,85.05,25248.25,9.12,6.36,1.37,74.61,21738805,35172042,2026-04-15,,,,,,,,,,,,,
2026-04-15T15:22:20.031,ATHERENERG,938.25,872.15,873.8,-3.75,808.83,798.31,1024.77,-98.4,-44.66,auto,automobiles - scooters and 3 - wheelers,10.88,0.32,1.49,0.4,1.59,9.69,9.69,7.58,6.05,5.23,143.4,52.83,5.99,5.99,2.71,301.03,34665.45,9.69,8.36,3.25,3.12,225832435,381841151,2026-04-15,,,,,,,,,,,,,
2026-03-24T15:39:08.671,CALSOFT,13.31,,13.1,9.17,11.54,11.66,15.97,20.47,42.86,i.t,computers - software - medium / small,2.7,-0.17,-0.35,-0.26,-0.4,12.61,12.61,12.61,8.92,10.83,-0.58,1.17,,,,,,,,,109.59,,,2026-03-24,11.82,13.31,0.96,50.28,41.67,20.9,9.1,,,,,,
2026-03-24T15:39:08.671,PVP,26.8,,26.31,7.21,23.67,23.33,32.26,-46.98,-79.16,realty,construction,3.02,-0.16,0.21,-0.21,0.13,10.47,10.47,8.77,7.02,8.45,-2.32,1.85,,,,,,,,,90.39,,,2026-03-24,24.64,26.8,2.07,46.92,42.94,18.42,6.75,,,,,,
2026-03-24T15:39:08.671,KESORAMIND,8.59,,8.59,9.99,7.72,7.36,11.06,11.3,0.04,miscellaneous,miscellaneous,-0.38,0.32,0.48,0.25,0.35,15.92,15.92,14.23,7.33,15.92,-0.56,0.63,,,,,,,,,169.89,,,2026-03-24,7.52,8.59,1.09,50.65,52.12,26.19,6.67,,,,,,
2026-03-24T15:39:08.671,MANOMAY,218.0,,217.8,8.75,197.29,200.85,251.7,21.27,20.13,textiles,textiles - products,-2.93,0.18,0.24,0.07,0.15,10.04,10.04,7.76,6.93,9.94,-1.55,15.1,,,,,,,,,102.68,,,2026-03-24,202.3,218.0,3.44,51.97,53.85,18.13,6.53,,,,,,
2026-03-24T15:39:08.671,TARAPUR,26.41,,26.41,4.97,23.98,23.04,33.15,-55.02,-68.0,industrials,electric equipment,11.61,-0.04,-0.11,-0.14,-0.15,5.18,5.18,2.92,6.14,5.56,-0.24,1.62,,,,,,,,,46.23,,,2026-03-24,25.66,26.41,0.86,53.1,45.37,23.54,6.34,,,,,,
2026-03-24T15:39:08.671,STYLEBAAZA,284.8,,282.4,14.87,255.35,223.1,401.0,27.8,27.75,consumer discretionary,trading,0.49,-0.28,-0.05,-0.39,-0.17,23.85,23.85,15.3,6.76,22.81,-21.32,19.09,,,,,,,,,185.46,,,2026-03-24,247.0,284.8,0.98,51.16,47.42,33.14,6.14,,,,,,
2026-03-24T15:39:08.671,UNITEDPOLY,27.82,,25.65,-4.96,23.14,25.8,25.35,30.54,10.8,textiles,textiles - products,6.14,-0.49,0.19,-0.44,0.26,8.46,8.46,8.46,6.79,0.0,-1.13,1.74,,,,,,,,,0.0,,,2026-03-24,25.65,27.82,1.12,47.93,43.91,19.49,6.11,,,,,,
2026-03-24T15:39:08.671,AIIL,497.6,,496.5,3.33,456.97,445.96,597.57,13.05,2.25,financials,finance & investments,7.87,-0.25,-0.1,-0.27,-0.13,5.69,5.69,4.27,5.71,5.46,-11.6,28.33,,,,,,,,,68.12,,,2026-03-24,477.2,497.6,0.38,53.61,45.7,23.35,5.97,,,,,,
2026-03-24T15:39:08.671,ORIENTCER,38.64,,37.72,4.08,34.23,34.34,44.48,25.49,21.96,building materials,refractories / intermediates,5.37,-0.08,-0.11,-0.14,-0.15,7.78,7.78,6.89,6.63,5.22,-2.74,2.5,,,,,,,,,62.76,,,2026-03-24,36.15,38.64,7.41,47.51,45.74,16.01,5.86,,,,,,
2026-03-24T15:39:08.671,SHREERAMA,51.27,,51.27,19.99,46.45,41.86,70.09,32.04,10.27,industrials,packaging,-1.36,-0.19,0.21,-0.35,0.01,21.18,21.18,20.83,6.99,21.18,-4.09,3.58,,,,,,,,,246.64,,,2026-03-24,42.43,51.27,2.89,51.24,47.06,23.06,5.78,,,,,,
2026-03-24T15:39:08.671,UNIVCABLES,670.35,,658.0,5.39,599.54,592.83,788.33,20.98,13.76,industrials,cables - power,4.02,-0.19,-0.19,-0.25,-0.23,9.0,9.0,5.55,6.94,6.99,-34.34,45.64,,,,,,,,,50.18,,,2026-03-24,635.1,670.35,1.11,48.97,43.81,28.36,5.68,,,,,,
2026-03-24T15:39:08.671,BAFNAPH,119.65,,113.67,-5.0,104.55,106.79,127.42,36.43,29.33,healthcare,pharmaceuticals - indian - formulations,16.63,-0.35,0.3,-0.28,0.37,5.26,5.26,5.26,5.42,0.0,-2.12,6.16,,,,,,,,,0.0,,,2026-03-24,113.67,119.65,1.2,49.81,46.43,20.5,5.64,,,,,,
2026-03-24T15:39:08.671,SIGMAADV,171.5,,163.0,-0.53,149.6,146.12,196.76,-291.07,8.98,aerospace & defence,electronics - components,15.03,-0.09,0.58,-0.12,0.6,5.77,5.77,5.77,5.48,0.52,-8.56,8.94,,,,,,,,,9.51,,,2026-03-24,162.15,171.5,1.25,49.15,48.64,18.59,5.53,,,,,,
2026-03-24T15:39:08.671,KIOCL,337.95,,329.0,1.36,299.23,296.43,394.14,274.17,-268.26,metals & mining,mining / minerals / metals,10.21,-0.32,0.09,-0.33,0.08,5.56,5.56,5.56,7.0,5.8,-13.64,23.03,,,,,,,,,38.43,,,2026-03-24,320.15,337.95,0.87,50.04,45.2,15.3,5.52,,,,,,
2026-03-24T15:39:08.671,SKMEGGPROD,162.14,,161.4,6.53,147.86,144.64,194.92,3.54,5.15,fmcg,food - processing - indian,2.28,-0.07,0.12,-0.14,0.05,10.11,10.11,6.55,5.24,9.61,-12.05,8.45,,,,,,,,,109.2,,,2026-03-24,152.17,162.14,0.33,47.66,44.81,25.56,4.84,,,,,,
2026-03-24T15:39:08.671,ARMANFIN,1529.0,,1521.0,4.19,1416.32,1329.0,1904.99,18.0,54.03,financials,finance & investments,9.72,-0.08,-0.14,-0.08,-0.17,6.37,6.37,4.73,4.67,5.82,-16.88,71.04,,,,,,,,,85.87,,,2026-03-24,1460.0,1529.0,0.53,53.54,48.83,19.94,4.63,,,,,,
2026-03-24T15:39:08.671,BLACKBUCK,595.75,,587.0,0.0,545.56,556.76,647.47,84.34,18.7,transportation,miscellaneous,1.56,-0.1,0.28,-0.09,0.29,6.73,6.73,4.27,5.1,5.16,-6.64,29.96,,,,,,,,,52.24,,,2026-03-24,571.35,595.75,0.51,48.96,48.65,16.68,4.38,,,,,,
2026-03-24T15:39:08.671,VINCOFE,136.8,,134.7,1.13,125.85,120.72,162.66,25.71,27.35,consumer discretionary,trading,4.45,-0.18,-0.04,-0.18,-0.05,8.23,8.23,3.83,4.51,6.57,-8.24,6.07,,,,,,,,,48.58,,,2026-03-24,131.75,136.8,2.8,48.49,43.06,25.03,4.36,,,,,,
2026-03-24T15:39:08.671,SASTASUNDR,286.55,,286.0,3.21,268.56,272.49,313.02,204.29,33.88,financials,finance & investments,0.4,-0.18,0.03,-0.21,0.0,5.35,5.35,4.18,4.34,5.15,-5.68,12.42,,,,,,,,,88.19,,,2026-03-24,275.05,286.55,1.17,50.97,44.78,14.01,4.3,,,,,,
2026-03-24T15:39:08.671,RPTECH,362.8,,355.6,3.95,333.8,334.24,398.32,7.97,9.22,services,trading,-0.8,0.01,0.13,-0.06,0.09,8.95,8.95,6.3,3.93,6.79,-3.63,13.98,,,,,,,,,102.26,,,2026-03-24,341.3,362.8,7.06,51.62,53.9,17.31,4.24,,,,,,
2026-03-24T15:39:08.671,DCMSHRIRAM,1078.4,,1074.0,4.62,1011.13,989.33,1243.34,16.89,22.93,miscellaneous,diversified - mega,2.34,-0.17,-0.24,-0.23,-0.27,7.84,7.84,5.8,4.25,7.4,-22.27,45.63,,,,,,,,,119.87,,,2026-03-24,1019.3,1078.4,0.94,52.92,42.87,27.31,4.13,,,,,,
2026-03-24T15:39:08.671,AVL,471.65,,467.3,1.63,440.18,432.82,536.25,55.11,53.22,consumer discretionary,trading,2.76,-0.26,0.26,-0.25,0.24,5.99,5.99,3.57,3.79,6.08,-14.75,17.73,,,,,,,,,67.13,,,2026-03-24,455.4,471.65,0.81,48.79,45.19,20.26,4.04,,,,,,
2026-03-24T15:39:08.671,ANURAS,1259.0,,1255.0,1.06,1191.32,1212.73,1339.54,72.8,80.64,chemicals,chemicals,-0.42,0.04,0.06,0.04,0.05,4.31,4.31,2.12,3.17,3.98,-14.97,39.73,,,,,,,,,55.62,,,2026-03-24,1232.9,1259.0,0.7,48.72,54.72,14.67,3.29,,,,,,
2026-03-24T15:39:08.671,MONQ50,97.41,,97.4,4.95,93.51,92.74,106.72,NaN,0.0,indices,indices,-1.14,-0.01,0.23,-0.06,0.18,5.87,5.87,4.37,3.07,5.86,-0.62,2.99,,,,,,,,,136.31,,,2026-03-24,93.33,97.41,1.31,52.35,54.58,33.79,2.76,,,,,,
2026-03-20T13:36:15.108,SIGMA,41.55,,40.53,-1.67,35.71,37.21,47.16,1.56,1.67,i.t,computers - software - medium / small,9.73,-0.2,0.06,-0.19,0.08,3.85,3.85,3.85,7.43,1.89,-6.14,3.01,,,,,,,,,17.26,,,2026-03-20,40.01,41.55,0.28,44.98,40.11,22.41,7.21,,,,,,
